,Unnamed: 0,user.id,create_at,text,Movie,sentiment_score,neg,neu,pos,compound
1776,180715,7.2e+17,4/26/19,#DontSpoilAvengersEndgame,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1777,211923,345663292.0,4/26/19,"After seeing every movie in theaters, all these years of hype and build up has led to tonight. Im definitely gonna get emotional during Endgame because Ive loved it all and cannot wait... https://t.co/Q8PciGiNrD",Avengers Endgame (2019),0.8,0.0,0.791,0.209,0.802
1778,172102,1.03e+18,5/2/19,"To celebrate the release of @MarvelStudios #AvengersEndgame we have been creating our own hero's ready to join the team. Check out:

Death Puck!

Can you guess their superpower?

#howiparticipate 
@participate @ParticipateLrng @hembybridge @UCPS_MonroeNC @AGHoulihan @jttopp https://t.co/bq8y2Pnq35",Avengers Endgame (2019),0.72,0.085,0.677,0.238,0.7177
1779,151712,8.3e+17,5/2/19,"@BillGates @Avengers I'm more inspired by your heroes!! 

cc @neil_bodie",Avengers Endgame (2019),0.81,0.0,0.52,0.48,0.8114
1780,198138,9.98e+17,4/29/19,Im such a hole for both Chris Evans and Chris Hemsworth,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1781,169239,233026624.0,4/29/19,"Wow. Let myself take a. So without s timer. 

3 hours later here I am. 

Im preordered to go see Avengers tonight though. Maybe even sneak in Captain Marvel beforehand if Im really feeling froggy =8",Avengers Endgame (2019),0.81,0.0,0.781,0.219,0.8122
1782,217628,2894235792.0,4/27/19,i brought in some spam musubis to enjoy while watching endgame.,Avengers Endgame (2019),0.18,0.182,0.584,0.234,0.1779
1783,148696,1104373110.0,4/29/19,I just saw #avengersendgame in 3D today. I definitely worth watching in 3D avengers #marvelcomics #marvel #movies #actorslife #filmmakerslife #filmmakerscommunity #filmmakers& https://t.co/sK7SOW9Cnf,Avengers Endgame (2019),0.56,0.0,0.796,0.204,0.5574
1784,182109,2429402005.0,4/26/19,I want to go see endgame again,Avengers Endgame (2019),0.08,0.0,0.794,0.206,0.0772
1785,148409,148935963.0,4/30/19,Avengers was a lot. I see why everyone was crying =-=-,Avengers Endgame (2019),-0.48,0.279,0.721,0.0,-0.4767
1786,202282,2179150717.0,4/27/19,Worst $165 I spent was @ipictheaters. Go see #AvengersEndame somewhere else and save $120. Ive spent a lot of money going to movies there for a premium experience. #notworthit. Much better time at @ArcLightCinemas,Avengers Endgame (2019),0.25,0.107,0.733,0.16,0.25
1787,202918,3042332388.0,4/27/19,Me at the end of Avegers: Endgame https://t.co/jiNoXrT2JV,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1788,192217,2649895692.0,4/26/19,Bruh my dad got free tickets to avengers tonight and hes not bringing me,Avengers Endgame (2019),0.51,0.0,0.798,0.202,0.5106
1789,195181,1491704041.0,4/27/19,"Its an epic film, @genmillscereal! #AlreadyBeen to see @MarvelStudios #AvengersEndgame and I cant wait to watch it again!",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1790,176775,512917104.0,4/28/19,Avengers: Endgame Round 2 https://t.co/fQhjRvsgUa via @benspark,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1791,172296,30957191.0,4/28/19,"My #LyftShare to see #Endgame included this amazing cosplayer. Nice work! #GoSeeEndgame 
.
.
.
.
#Cosplay #Cosplayer #Marvel #BlackWidow #Avengers #MCU #GeekLife #NerdLife @ Arc Light& https://t.co/9Uh64LIcbD",Avengers Endgame (2019),0.82,0.0,0.734,0.266,0.8221
1792,156660,119667870.0,4/26/19,#Why stick around #After #AvengersEndgame #Credits #Hints #Endgame #Avengers @MarvelStudios @Avengers @KristenAcuna @cheddar @ContempraINN<9,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1793,169580,177289798.0,4/26/19,"#AvengersEndame makes you feel literally every emotion. The writing for this conclusion of an era is spectacular, and I am so glad that I got to grow up with all of these characters.",Avengers Endgame (2019),0.59,0.0,0.886,0.114,0.5949
1794,170570,2322681367.0,4/26/19,I'm staying off twitter cuz i'm scared one of y'all hoes is gonna spoil Endgame,Avengers Endgame (2019),-0.44,0.172,0.828,0.0,-0.4404
1795,178024,2460815959.0,4/28/19,And waiting ... #hearditsworthit #avengers #endgame @ Morris Twin Cinema https://t.co/zeeQJZflzv,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1796,141863,2996919867.0,4/28/19,#Endgame had Madison in tears smsbxbxbzzbbss poor baby,Avengers Endgame (2019),-0.61,0.455,0.545,0.0,-0.6124
1797,173239,34459895.0,4/28/19,After 60 hours of the #endgame enjoying a champagne of beers at disneyland resort! @ Disney California Adventure Park https://t.co/xy9a8fgtnA,Avengers Endgame (2019),0.8,0.0,0.647,0.353,0.8016
1798,193260,194448476.0,4/26/19,avengers endgame... thats it thats the tweet,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1799,191334,2358636103.0,4/29/19,"I saw endgame last night. 
Im currently heading to Sierra Vista to see it again.",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1800,218154,52270333.0,4/27/19,"Literally nobody:

Definitely smart person: I DIDN'T LIKE ENDGAME",Avengers Endgame (2019),0.41,0.203,0.383,0.414,0.4113
1801,212364,7.25e+17,4/27/19,Ant has seen Endgame twice before I could have seen it for the first time...rude,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1802,165362,258520897.0,4/26/19,One of my biggest pet peeves is when there are tons of empty seats in a theater and someone with a little kid decides to sit next to you. #IJustWannaWatchEndgame #DontYouHaveSchool,Avengers Endgame (2019),-0.2,0.06,0.94,0.0,-0.2023
1803,167756,620367354.0,4/28/19,"is that Wonder Woman? 
- my mom asking abt Captain Marvel #Endgame",Avengers Endgame (2019),0.42,0.0,0.781,0.219,0.4215
1804,175281,1592144360.0,5/2/19,"Allezey Estrada #quinceaneras #photography and #videography in #lapuente #uptownwhittier #lahabra #orange #downey #covina #elmonte by https://t.co/PI6VcNCWR5, 323-633-8283 https://t.co/GoWPJKDsuG",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1805,153708,7.38e+17,4/26/19,I forgot Im seeing endgame in the morning oh no,Avengers Endgame (2019),-0.3,0.216,0.784,0.0,-0.296
1806,159852,20176579.0,4/28/19,"Or....How To Make A Wholly Satisfying Finale To A Cinematic Saga. 
I absolutely loved it. 
Bravo @Russo_Brothers @MarvelStudios et al. #AvengersEndame",Avengers Endgame (2019),0.8,0.0,0.703,0.297,0.8016
1807,175932,2806310070.0,4/26/19,"All Ive got to say right now is wow... 

and @ChrisEvans ass #AvengersEndame 

If anyones already seen the movie feel free to dm/text me because Im SCREAMING over this movie.",Avengers Endgame (2019),-0.55,0.184,0.727,0.089,-0.5473
1808,145197,96796406.0,4/28/19,"Daddy Daughter Day on the Levee. Avengers, Gameworks and now some Five Guys @ Newport, Kentucky https://t.co/vTSPZXLtCE",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1809,213144,38747405.0,4/27/19,"Endgame"". ingenious. so good.d#marvel",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1810,178498,136114437.0,4/27/19,"avengers battle today, got battle tomorrow, man what a weekend >s",Avengers Endgame (2019),-0.64,0.394,0.606,0.0,-0.6369
1811,163589,9.85e+17,4/26/19,Endgame........,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1812,164398,2361848450.0,4/26/19,I really want to spoil the avengers end game movie for everyone.,Avengers Endgame (2019),0.15,0.0,0.863,0.137,0.1513
1813,214174,2334483876.0,4/29/19,From Tony Stark to Arya Stark... my heroes dd,Avengers Endgame (2019),0.51,0.0,0.708,0.292,0.5106
1814,140072,23167170.0,4/27/19,"Love it: grabbing a bite to eat at Chick-Fil-A before watch Avengers Endgame, and we hear a call out for an order for Jason Todd >#",Avengers Endgame (2019),0.64,0.0,0.846,0.154,0.6369
1815,165559,193437824.0,4/27/19,Holy shit avengers holy shit.,Avengers Endgame (2019),-0.8,0.706,0.294,0.0,-0.802
1816,161625,7.08e+17,4/30/19,Im gettin tf off twitter yall keep postin these damn avengers spoilers. I HAVENT SEEN IT YET==-,Avengers Endgame (2019),-0.4,0.153,0.847,0.0,-0.4019
1817,218011,4056984615.0,4/28/19,"It's weird how my favorite, most exciting and most watched MCU movie are not the same movie. 

Fave Doctor Strange
Most exciting Endgame
Love to watch the most Age Of Ultron",Avengers Endgame (2019),0.94,0.078,0.535,0.387,0.9418
1818,187108,9.67e+17,4/26/19,live tweeting endgame tn everybody log off,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1819,176980,143094771.0,4/26/19,Me talking myself into Endgame before the start of round two.. https://t.co/5gUGSpXkF9,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1820,152106,1.03e+18,5/2/19,Going to watch Avengers: Endgame again!! Still not mentally prepared. Thank you @MarvelStudios for giving me these emotions == #AvengersEndgame,Avengers Endgame (2019),-0.24,0.184,0.715,0.101,-0.2406
1821,178443,86621018.0,4/29/19,"But we shouldn't tweet Avengers 

People are here live tweeting GOT with spoilers",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1822,179870,19895587.0,5/2/19,"How have I gone through this many Marvel movies without realizing how funny & talented @chrishemsworth is? Sorry bro! =,=C Stoked for the next project! #NoSpoilersEndgame #hilarious",Avengers Endgame (2019),0.61,0.118,0.669,0.213,0.6096
1823,167119,3043850957.0,4/28/19,To the people loudly talking about endgame in this restaurant please lower your voice about 10 octaves because some of us are on our way to see it right now,Avengers Endgame (2019),0.03,0.068,0.862,0.071,0.0258
1824,204974,14412143.0,4/29/19,"An 11pm showing? (@ Century Roseville 14 and XD - @cinemark for Avengers: Endgame in Roseville, CA) https://t.co/u2QgO94Dsk",Avengers Endgame (2019),0.67,0.0,0.779,0.221,0.6739
1825,145012,469458565.0,4/29/19,@JaJuanMontray14 Dark Avengers something different =@ people aint ready for that >+,Avengers Endgame (2019),0.36,0.0,0.815,0.185,0.3612
1826,181893,22073932.0,5/1/19,"wouldnt consider it a spoiler but I wish Coulson had made an appearance in #Endgame.
wouldve been an oh shit moment for sure.",Avengers Endgame (2019),0.15,0.167,0.612,0.221,0.1531
1827,203708,7.05e+17,4/28/19,"Avengers Lego shop here, https://t.co/Yxt5lfglWe https://t.co/qyK0p9vh5s",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1828,186809,297736862.0,4/26/19,I remember I saw the first Avengers movie in theaters 3 times lol I think Im finna do the same for Endgame,Avengers Endgame (2019),0.42,0.0,0.859,0.141,0.4215
1829,143099,111611728.0,4/28/19,@garethlpowell I just got out of endgame and i know all that emotion I'm processing is gonna just splort all over the first person to die tonight hahahah and its gonna be some random ass dude too lol,Avengers Endgame (2019),-0.68,0.171,0.764,0.065,-0.6808
1830,152124,156784212.0,4/26/19,Avengers was completely worth it. #Avengers #endgame,Avengers Endgame (2019),0.29,0.0,0.732,0.268,0.2944
1831,217957,76069040.0,4/27/19,"BTW if yall havent seen/dont plan on seeing #AvengersEndgame 

Heres a PSA for you: https://t.co/UHOenLLnHR",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1832,155690,18209389.0,4/26/19,"To celebrate the opening weekend, we went inside Marvel Studios marketing campaign for Avengers: End Game.
Read about it here: https://t.co/vgGQ16js4h
Also, please #DontSpoilEndGame.
#MarvelStudios #EndGame #TheAvengers #AdAgency https://t.co/IrFn45KsRJ",Avengers Endgame (2019),0.83,0.0,0.747,0.253,0.8316
1833,212398,443076740.0,4/27/19,I gotta get a catheter just to watch Endgame tonight cause its so damn long.,Avengers Endgame (2019),-0.54,0.225,0.775,0.0,-0.541
1834,210158,19926365.0,4/29/19,"Ill buy ENDGAME tickets eventually.
Today is not that day. https://t.co/4KNiRGSGjj",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1835,149716,24613980.0,4/30/19,@Drefrom95 Nah I feel you. Have you seen avengers? Theres subtle agendas tryna get pushed for increased $ in these premier visuals which is respectable but sneaky,Avengers Endgame (2019),-0.01,0.127,0.749,0.125,-0.0129
1836,201949,230929886.0,4/26/19,"#avengers #familytime 
Date with the handsomest guys 
>p>p>p>p @ Regal Farmingdale Stadium 10 https://t.co/2oze7u3R1r",Avengers Endgame (2019),0.56,0.0,0.769,0.231,0.5574
1837,165385,746274625.0,4/26/19,@sashawrites Thanks for taking Francisco with you. He RAVED about #AvengersEndame,Avengers Endgame (2019),0.44,0.0,0.775,0.225,0.4404
1838,208102,9.63e+17,4/27/19,HIGHLY recommend seeing the avengers movie if you HAVE NOT ALREADY HOLY FUCKKKKKK,Avengers Endgame (2019),0.55,0.0,0.773,0.227,0.5463
1839,221470,2244527797.0,5/1/19,just saw endgame and I cried like 5 separate time=C,Avengers Endgame (2019),-0.03,0.234,0.541,0.225,-0.0258
1840,191071,177289798.0,4/29/19,"I think the Battle of Winterfell was supposed to clarify one thing above all else: The Night King was never the real enemy. He was the present threat, and the important threat, but it is Game of Thrones. THRONES. Cersei and Kings Landing has been, and IS the endgame (wink).",Avengers Endgame (2019),-0.44,0.116,0.822,0.062,-0.4357
1841,138102,1e+18,4/27/19,endgame>>>,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1842,210567,274242035.0,4/26/19,A little kid walking out of avengers almost spoiled the whole movie for me and Luis.. spoilers are comin =,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1843,216120,25874998.0,4/26/19,"US moviegoers join long lines to be among the first to see Avengers: Endgame"" https://t.co/qn4TEbpNqb",Avengers Endgame (2019),0.3,0.0,0.864,0.136,0.296
1844,182223,326814204.0,5/1/19,"I want to give a shoutout to Christopher Markus and Stephen McFeely, the screenwriters who wrote ALL 3 of the Captain America films and moved up to the Avengers after Joss Whedon left, writing Infinity War and Endgame back to back.

It wouldn't be possible without writers https://t.co/IYKMeVGMk6",Avengers Endgame (2019),-0.56,0.081,0.892,0.027,-0.5574
1845,208265,241812268.0,4/30/19,Watching #AvengersEndgame,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1846,201500,552229636.0,4/26/19,I NEED TO TALK TO SOMEONE ABOUT ENDGAME OMFG,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1847,193298,770407572.0,4/26/19,@taylorswift13 & endgame all premiering this weekend. it truly is taurus season yall. (=�,Avengers Endgame (2019),0.44,0.0,0.805,0.195,0.4404
1848,214953,121558826.0,4/30/19,"Off to see #Endgame.
#StanLee https://t.co/XDalOyuKs2",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1849,189657,69443779.0,4/29/19,My timeline when from being all about #Endgame to nothing but #GOT REAL quick.,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1850,184260,7.13e+17,4/29/19,only seen like 3 avengers movies but #AvengerEndgame is still a 10/10,Avengers Endgame (2019),0.19,0.0,0.837,0.163,0.1901
1851,154797,251934311.0,4/26/19,"We saw #AvengersEndgame last night. It was a whole lotta movie, y'all. Wow! #GoSeeIt #IRefuseToSpoilItForAnyone @ Showcase Revere https://t.co/AkFlPurpXM",Avengers Endgame (2019),0.62,0.0,0.796,0.204,0.6239
1852,162434,248839318.0,5/2/19,This me in the movie theater watching Endgame a second time https://t.co/X08PdH7f1R,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1853,199057,799438807.0,5/1/19,Endgame. Was. Amazing.,Avengers Endgame (2019),0.59,0.0,0.345,0.655,0.5859
1854,157799,605770440.0,4/27/19,If you walk into the theater 3 minutes before the movie is about to start your group of 8 is not getting good seats at Avengers #Endgame,Avengers Endgame (2019),-0.34,0.091,0.909,0.0,-0.3412
1855,129170,1684448851.0,4/26/19,were in the endgame now,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1856,156800,17137806.0,4/26/19,"Enjoying dinner from my wonderful sister, before heading to see The Avengers: Endgame. (at @PaneraBread in Westminster, CO) https://t.co/9RXtd45Wu1",Avengers Endgame (2019),0.8,0.0,0.705,0.295,0.7964
1857,201850,2991144627.0,4/26/19,"A recent review of the #Avengers: End Game got a little hazard geeky, calling the movie a #seismic event. Whoa! > Best part was comparing the movie release to the 100-year flood of movies, which is a 1% probability annually....and could happen multiple times a year. > Huh. https://t.co/c6D86f0xmt",Avengers Endgame (2019),0.63,0.028,0.878,0.094,0.6334
1858,170410,390904432.0,4/26/19,"Is #endgame a sequel to hunger games? If so, did everyone starve? If not, what happened? https://t.co/39atB3TBOP",Avengers Endgame (2019),-0.69,0.289,0.711,0.0,-0.6911
1859,210536,17224082.0,4/30/19,"Avengers time!! (@ AMC John R 15 - @amctheatres in Madison Heights, MI) https://t.co/42WKqygPxY",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1860,184149,36888255.0,4/26/19,"Avengers End Game was absolutely amazing, what an incredible end to the series, wow! I highly recommend seeing it in Imax 3D at the Air and Space Museum",Avengers Endgame (2019),0.9,0.0,0.686,0.314,0.8996
1861,178832,2733274605.0,4/27/19,When you feel emotionally drained from watching #Endgame twice and then you remember tomorrow is #GameOfThrones =,Avengers Endgame (2019),-0.36,0.135,0.865,0.0,-0.3612
1862,184522,7.19e+17,4/29/19,"I cant believe in Endgame, Captain America passes the shield to Captain Marvel and she becomes Cpt. Captain",Avengers Endgame (2019),0.42,0.0,0.851,0.149,0.4215
1863,193914,156535267.0,4/26/19,People keep asking me about #Endgame but my lips are sealed. Not saying anything >,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1864,182045,17931225.0,4/26/19,4:20 PM - My kids are in line for the 5:30 #AvengersEndame screening.,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1865,173919,4191988695.0,4/29/19,Time to sleep til my mentions in shambles and people force me to post all the good scenes in endgame. Good morning <�,Avengers Endgame (2019),0.7,0.0,0.784,0.216,0.7003
1866,207557,24574200.0,4/26/19,#nocontextspoilers #AvengersEndame,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1867,170509,3301854978.0,4/29/19,I refuse to spoil #AvengersEndGame but I just wanted to let you know I cried.,Avengers Endgame (2019),-0.61,0.333,0.667,0.0,-0.6124
1868,168957,9.38e+17,5/2/19,"Its an epic film, @genmillscereal! #AlreadyBeen to see @MarvelStudios #AvengersEndgame and I cant wait to watch it again!",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1869,196702,14702540.0,4/28/19,"Avengers (@ Studio Movie Grill Wheaton for Avengers: Endgame in Wheaton, IL) https://t.co/EzX3ojd70c",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1870,202331,387846118.0,4/27/19,Brah that shit was an emotional roller coaster #Endgame,Avengers Endgame (2019),-0.46,0.295,0.574,0.131,-0.4588
1871,165913,24134564.0,4/26/19,Dammit @Russo_Brothers I'm hurting ova here #Avengersendgame,Avengers Endgame (2019),-0.4,0.31,0.69,0.0,-0.4019
1872,170932,9.02e+17,4/26/19,"Ok, last pee before I see #Endgame , see you guys in 3 hrs!",Avengers Endgame (2019),0.36,0.0,0.801,0.199,0.3595
