,user.id,create_at,text,Movie
216171,106517246,4/26/19,"ENDGAME!! MJOLNIR, STORMBREAKER, AMERICAS ASS, BIG LEBOWSKI!!!",Avengers Endgame (2019)
190416,577680729,4/28/19,Endgame was soooo good =- 11/10 recommended,Avengers Endgame (2019)
173315,44635567,4/26/19,HOOOOOOOMAGAWWWWWDDDDDD #Endgame,Avengers Endgame (2019)
219213,23007545,4/29/19,@RobertDowneyJr thank you for one hell of an amazing ride.,Avengers Endgame (2019)
164211,1898768155,4/26/19,"If anyone spoils Avengers for me 
I swear to god",Avengers Endgame (2019)
174368,715326512,4/30/19,THE tony stark carrying the entire franchise since 2008 https://t.co/uhLzQVAGGx,Avengers Endgame (2019)
208298,538542865,4/30/19,Is it bad that Im avoiding marvels avengers Endgame because I dont want it to end and the last one made me bawl my eyes out?,Avengers Endgame (2019)
171491,962801996,5/1/19,"Has when to pee over some 3 hour span ever been discussed so broadly by society before #AvengersEndgame? 

Moreover, who is only going to see this movie just once?",Avengers Endgame (2019)
210906,1.03E+18,5/1/19,"Its an epic film, @genmillscereal! #AlreadyBeen to see @MarvelStudios #AvengersEndgame and I cant wait to watch it again!",Avengers Endgame (2019)
165733,1.07E+18,4/27/19,"Watched #AvengersEndgame around midnight and for a 3 hr long Marvel film it was exciting from start to finish. The vfx were over the top especially at the end and the drama and emotional bits were very well done. Also, plenty of humor!",Avengers Endgame (2019)
208859,1173772801,4/28/19,In happy how endgame went but Im sad about certain things but HIS stuff Im not mad or sad about Im happy for HIM,Avengers Endgame (2019)
210129,9.44E+17,4/29/19,@RobertDowneyJr dddddd,Avengers Endgame (2019)
140326,321814888,4/27/19,#Endgame,Avengers Endgame (2019)
192446,14707086,4/26/19,"Now thats a great snap = Holla at your @OrlMakerFaire!

#AvengersEndgame #DontSpoilTheEndgame",Avengers Endgame (2019)
180811,308791167,4/29/19,Nobody laughed at my joke about Thanos dying in Game of Thrones. Yall take this shiz way too seriously. #Endgameofthrones,Avengers Endgame (2019)
204962,3231348985,4/29/19,endgame shoulda pulled a breaking dawn pt 2,Avengers Endgame (2019)
209708,867082788,5/2/19,very grateful to @KidFury and @crissles for explaining endgame and game of thrones to me- 2 things i do not watch,Avengers Endgame (2019)
212540,123490747,4/26/19,"Here I go... #WhateverItTakes 
#AvengersEngame",Avengers Endgame (2019)
165356,7.10E+17,4/27/19,So pumped for avengers endgame,Avengers Endgame (2019)
142007,1053651218,4/28/19,Bruh we just finished watching the avengers endgame,Avengers Endgame (2019)
191321,245171137,4/29/19,With the being said. If you haven't watched #AvengersEndgame WATCH IT!!!!! BBBBBBBBOOOOOIIIIIIIIIIIIIII!!!!!!! FREAKING REDONKULOUS,Avengers Endgame (2019)
211729,271050266,4/26/19,Endgame was way too fucking long b. felt it towards the last T of the flick,Avengers Endgame (2019)
191701,3907875577,4/30/19,"Here for a business meeting with the clerk. (@ Los Angeles Superior Downey Courthouse in Downey, CA) https://t.co/Jcj6qp4gGn",Avengers Endgame (2019)
174724,16210334,4/26/19,We're in the Endgame now. #avengersendgame @JennBullock07 https://t.co/H8dlosoIFu,Avengers Endgame (2019)
196987,58113197,4/28/19,@MGRADS EndGAME vs GAME1 >>>,Avengers Endgame (2019)
160226,543155712,4/28/19,When you tell your girl youve seen endgame >>>,Avengers Endgame (2019)
173625,21832347,4/29/19,I shouldn't have watched Endgame and The Battle of Winterfell on the same day I need to process a lot y'all,Avengers Endgame (2019)
195102,1895499344,4/27/19,#AvengersEndgame round 2...,Avengers Endgame (2019)
182575,526838437,4/27/19,Endgame was really fucking good,Avengers Endgame (2019)
148448,2306015329,4/30/19,"Avengers endgame spoiler warning

LMAO but this is funny af",Avengers Endgame (2019)
161272,2722170017,4/29/19,Endgame fucked me uuuup =* such a great movie. I love you 3000 #AvengersEndgame,Avengers Endgame (2019)
158067,148152216,4/27/19,People are really getting beat up for spoiling endgame to those who havent seen it yet lol,Avengers Endgame (2019)
213072,28345915,4/27/19,#AvengersEndgame whew.,Avengers Endgame (2019)
221199,21324423,4/30/19,I wouldve bet big money that no super hero action movie could make a tear fall down my face. Good thing no one took me up on that offer! #AvengersEndgame,Avengers Endgame (2019)
161002,348740160,4/29/19,Damn dude galantis last night endgame this morning and now GOT I cant handle this level of emotion.,Avengers Endgame (2019)
177542,18367246,4/28/19,"Watching Avengers:Endgame for second time but with my family (@ AMC Loews Wayne 14 - @amctheatres in Wayne, NJ) https://t.co/apJ1sHUy8W",Avengers Endgame (2019)
190142,2275214077,4/29/19,Ive seen it twice too. Woo. Taking a break for a week.......then maybe in IMAX 3D at Navy Pier. #AvangersEndgame #Avengers,Avengers Endgame (2019)
189997,2319127281,4/28/19,"He's 54, that's hot"" @hesbloodline talking about Robert Downey Jr. Something is wrong with her =->&<�@",Avengers Endgame (2019)
173764,236033028,4/29/19,Between Endgame and Game of Thrones Im emotionally drained,Avengers Endgame (2019)
172804,198170033,4/28/19,@ErikaAriasFOX61 Coffee and mentally unpacking @Avengers #Endgame,Avengers Endgame (2019)
194493,97546871,4/27/19,#AvengersEndame is about to begin>) (@Cl33johnson)d,Avengers Endgame (2019)
206277,8.16E+17,4/29/19,i saw the whole avengers thanks to twitter. fuck,Avengers Endgame (2019)
213427,2794982834,4/28/19,Infinity war>Endgame,Avengers Endgame (2019)
214669,185023636,4/29/19,"@john_biemer @jerseyhoya @patdwyer3 Ive seen them all as well, multiple times. Took my 13 year old to see endgame when we were away for soccer tournament. Fessed up to 9 year old who was home, and I think he cried for an hour.",Avengers Endgame (2019)
171552,770210192,5/1/19,This was me coming out of #Endgame,Avengers Endgame (2019)
162863,3164266686,4/26/19,@FeeWeezy420 Nah Fr & This tweet still relevant everybody bout to be watching Avengers too lol,Avengers Endgame (2019)
170859,14228919,4/30/19,Dreaming of the day when we can freely share #AvengersEndgame pics & memes without fear of spoiler recrimination... https://t.co/Wf3BFTHNja,Avengers Endgame (2019)
172614,322464758,4/28/19,"Avengers: Endgame (@ Regal Cinemas Red Rock 16 & IMAX - @regalmovies in Las Vegas, NV) https://t.co/JGnuJcdtui",Avengers Endgame (2019)
195231,310014713,4/27/19,"Damn, Batman really dies in Avengers Endgame",Avengers Endgame (2019)
165321,1206499141,4/27/19,So when will it be appropriate to talk about #Endgame without everyone calling you a dick for spoiling it?? #AskingForAFriend,Avengers Endgame (2019)
174073,51134657,4/29/19,False. Battle of Winterfell was great.... Endgame was incredible,Avengers Endgame (2019)
209446,247062164,4/28/19,Just saw #AvengersEndgame...think our smiles say it all =,Avengers Endgame (2019)
169463,29042594,4/29/19,"4) Of course the #MCU will continue to build upon the rich world of heroes we've come to know and love, but #Endgame is a moment of true culmination and finality, laying the foundation for a new generation of superheroes, and a new generation of fans.",Avengers Endgame (2019)
213109,387951954,4/27/19,If Yeen seen Endgame by tomorrow night then iono what to tell you ==..,Avengers Endgame (2019)
177985,2832334564,4/28/19,Finally #EndGame tonight ><�><�,Avengers Endgame (2019)
189766,1262371,4/29/19,"I've been real tight lipped about Endgame, and I will be for the next week or so. 
I consider anything from the movie, including out of context, a spoiler, so I won't be talking much about the movie nor liking/retweeting anything from the film just in case.",Avengers Endgame (2019)
187725,370436087,4/28/19,Yall know where Im at!!! #endgame #dontspoiltheendgame @ Thomas Theatre Group - Marquette Cinema https://t.co/YzLbi44T0y,Avengers Endgame (2019)
186830,17471149,4/26/19,"I have seen #AvengersEndgame 

That's all I got.",Avengers Endgame (2019)
151962,4696606224,5/2/19,"#AvengerEndgame 50,000,001",Avengers Endgame (2019)
182131,139255977,4/26/19,jill and i just had the best fucking exchange about endgame and i cant post it bc MAJOR spoilers but this was actually my reaction https://t.co/GY5RkWbx1I,Avengers Endgame (2019)
162619,474570922,5/1/19,Anybody wanna go see endgame this weekend?,Avengers Endgame (2019)
201752,451723666,4/26/19,My dad pulled my sister out of school to see Endgame at 8 am and Ive just been spending all day trying to remember a time when he showed me that kind of love,Avengers Endgame (2019)
196879,2768033114,4/28/19,My spoiler free thoughts of #avengersendgame https://t.co/cJnA34qWMf,Avengers Endgame (2019)
160508,23897833,4/28/19,#AvengersEndgame All I can say is Wow! Just Amazing!!!,Avengers Endgame (2019)
169725,2937712191,4/26/19,Word of advice. Dont order an extra large drink when #EndGame is 3 hours long. I had many regrets. #notaspoiler #mistakesweremade,Avengers Endgame (2019)
175889,4445480134,4/26/19,"#Endgame... what do I say... a beautiful conclusion to over a decade of storytelling. Sitting in my car and Im still emotional. I was not ready for that, and honestly, I dont think I ever couldve been.",Avengers Endgame (2019)
214458,32824922,4/26/19,"With previews this viewing haul is the equivalent of driving expeditiously from Atlanta, Georgia to Columbia, South Carolina or from Amman, Jordan to Petra = 3+ hours #AvangersEndgame https://t.co/M5iKabCYQB",Avengers Endgame (2019)
178092,1561340160,4/27/19,I just want to say that #AvengersEndame went above and beyond my expectations and Ive never been so impressed with a movie in my life.,Avengers Endgame (2019)
165119,15313396,4/27/19,Vision You Were Here #AvengersSongs,Avengers Endgame (2019)
182445,738584126,4/27/19,"Dont worry, this isnt another #AvengersEndgameSpoiler. 

I spoke with @Cornell student Michael Rodriguez at Regal Cinemas in #twithaca tonight. 

Rodriguez attended last nights record breaking preview, and returned tonight for the debut. https://t.co/qTfq3f1e6m",Avengers Endgame (2019)
148277,8.09E+17,4/29/19,"Lets talk about Endgame! The end of an era! Guest starring me (@joeyorigami)! 

I join the conversation on episode 155 of @EMANpodcast as we breakdown our review & talk about the most anticipated movie of this decade & greatest big screen superhero team up of all time. Tune in. https://t.co/yVwbrPrYm7",Avengers Endgame (2019)
213902,2772004003,4/28/19,my heart just died a little. hahahahahahahahacryinghahahahahhahahaendgamewhydidyoudothishahahaha,Avengers Endgame (2019)
169048,25757522,4/28/19,Finally watched #Endgame and my husband and I cried our little hearts out! It was so good! I want to go rewatch everything! https://t.co/Gykq8JPAYI,Avengers Endgame (2019)
157516,23118244,4/27/19,"We're #avengersendgame ready baby d=
Bring on the #Hulk 
#Marvel #Love #MovieFanatics @ Silverspot Cinema https://t.co/6zf23PYw3h",Avengers Endgame (2019)
180843,2961694082,4/29/19,Ok now im caught up my last two marvel movies and i have to see endgame =1,Avengers Endgame (2019)
194141,1.09E+18,4/26/19,Stopped for our fix on the way to the see Endgame earlier. https://t.co/6L3GKRXCDD,Avengers Endgame (2019)
184250,63842907,4/28/19,Cant sleep. Theres people out there who think Endgame was the greatest superhero movie of all time. https://t.co/1wBm79qhNf,Avengers Endgame (2019)
189987,357824161,4/28/19,"*me after the avengers movie yesterday*

Do you know I could spoil the movie for everyone in 1 tweet. Do u know how powerful I am right now?!!!!!",Avengers Endgame (2019)
180471,445813138,4/29/19,So many emotions !!! It was amazing. I can finally scroll through my social apps without the fear of encountering any spoilers =L<� #AvergersEndgame,Avengers Endgame (2019)
164399,7.93E+17,4/26/19,"After watching #AvengersEndgame, I take back everything negative I said about #GoT S08E02...",Avengers Endgame (2019)
215363,228432774,5/1/19,#Endgame was pretty good,Avengers Endgame (2019)
177352,223981105,4/26/19,Just unfriended someone for endgame spoilers #dunzolist,Avengers Endgame (2019)
211657,1388331265,4/26/19,#AvengersEndame https://t.co/WTyqV4Cza7,Avengers Endgame (2019)
154763,83638816,4/26/19,Let the 10 year saga end! Let's go! #AvengersEndgame,Avengers Endgame (2019)
171186,108416118,4/27/19,"Wrapping up #Avengers day back at UA for @HiHatchie and @Girlpool. #FridayNight (@ Underground Arts for Girlpool in Philadelphia, PA) https://t.co/fy1N5Yw4ST https://t.co/eehbcOdi9E",Avengers Endgame (2019)
216697,3662664272,4/26/19,"Man, I wonder if its too late to cop a ticket to Endgame today and tomorrow =",Avengers Endgame (2019)
187714,27079206,4/28/19,@itsBrandonA @Avengers Same! I just got done working out. >u>u>u https://t.co/kECsOMYyZO,Avengers Endgame (2019)
171105,17582510,4/27/19,#avengersendgame #keepitquiet https://t.co/NTesHPfOFx,Avengers Endgame (2019)
205078,59169044,4/29/19,"Iron man in Endgame be like: 
#AvengersEndGame https://t.co/lR2YPLJIcU",Avengers Endgame (2019)
212957,176253033,4/26/19,#AvengersEndgame was incredible,Avengers Endgame (2019)
184285,106825682,4/29/19,So I really gotta jump from all this #Endgame pain to this #GOT pain tonight?! https://t.co/TLSEnw79yx,Avengers Endgame (2019)
181431,9.51E+17,4/30/19,Que belleza #AvengersEngame pero que batalla les parece mejor #AvengersEndgame o #gameofthrones ?,Avengers Endgame (2019)
207939,404261249,4/27/19,"What's the point of watching Avengers Endgame, My Hero Academia did it first, honestly.",Avengers Endgame (2019)
183446,36200396,4/28/19,"ENDGAME!!!! (@ AMC Loews Nassau Metroplex 10 - @amctheatres for Avengers: Endgame in Levittown, NY) https://t.co/xxuORzBbn8",Avengers Endgame (2019)
133522,586165434,4/26/19,Like this tweet if u need a DM support group for Avengers: Endgame,Avengers Endgame (2019)
186135,110285572,4/26/19,Ready to kick Thanos butt! #fangirl #avengers #endgame #marvel #disney #wakandaforever #captainmarvel @ Capitol Hill https://t.co/whAStMKM5B,Avengers Endgame (2019)
155387,209847490,4/26/19,"Saw #AvengersEndgame last night, and all I will say is that it was epic and a great ending to the story. Go see it.",Avengers Endgame (2019)
163928,6114252,4/26/19,"BRB, about to go through the 5 stages of grief after seeing #Endgame. https://t.co/CTkJvdDGOi",Avengers Endgame (2019)
171232,24822337,4/27/19,Avengers: #Endgame @Thorny316 #LateNightMovie https://t.co/rYUGz0TstU,Avengers Endgame (2019)
197495,36732891,4/28/19,"Avengers, assemble! https://t.co/zKYmIjx4fz",Avengers Endgame (2019)
154770,74269993,4/26/19,#DontSpoilTheEndgame please,Avengers Endgame (2019)
179327,7.19E+17,4/30/19,"ENDGAME WAS EVERYTHING, THO",Avengers Endgame (2019)
154766,365295332,4/26/19,Not gonna lie the detective pikachu trailer before endgame was a highlight for me,Avengers Endgame (2019)
212472,9.86E+17,4/26/19,�Ya miraron sus avengers?,Avengers Endgame (2019)
